# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200201-20200229
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
nccc-scrapbooks,5
nccc-yearbooks,5
new-rochelle-public-library,5
new-york-chiropractic-college-new-york-chiropractic-college-museum,5
nickell-snake-oil-collection,5
nyh_topic/geography-maps/nyh_topic/transportation,5
nyh_topic/recreation-sports,5
oceanside-library-history,5
perry-public-library,5
personal-war-sketches-members-ellis-post-no-52-newburgh-ny,5
port-washington-library-history-collection,5
potsdam-public-museum,5
privacy/terms/privacy/field_alpha_sort/W?page=5,5
remsen-steuben-historical-society,5
salina-local-history,5
samuel-dorsky-museum-art-collection,5
sardinia-historical-society,5
somers-local-history-collection,5
taylor-civil-war-letters,5
thomas-b-lockwood-man-and-his-library,5
time_period/1900,5
time_period/1910,5
time_period/1950,5
trinity-pawling-school-gardiner-library-and-learning-commons,5
user/terms/user/field_alpha_sort?page=123,5
views-albany-new-york,5
virginia-marshall-martus-collection,5
voorheesville-public-library,5
wantagh-local-history,5
william-henderson-baird-collection,5
wing-roberts-collection,5
annual-bulletins,4
binghamton-university-binghamton-university-libraries,4
brasher-postcards,4
brentwood-postcards,4
buffalo-niagara-heritage-village,4
buffalo-public-school-library-system,4
bullis-family-collection,4
businesses-albany-new-york,4
capital-district-radio-and-television-broadcasting?fbclid=IwAR2e2Rk36T8UZLVQCV_TFcQqBqY8oC-dbdZQtDpJNEm6ugFIeutv-zU2LsI,4
chatham-public-library-yearbook-collection,4
cloudsplitter,4
collection_type/diaries,4
college-saint-rose-archives-oral-history-collection,4
commercial-streets-albany-new-york,4
early-canastota-business-collection,4
elizabeth-ryan-collection,4
elmira-college-historical-collection,4
elmira-college-women’s-rights-and-suffrage-collection,4
elon-howard-eaton-ornithology-collection,4
eric-lindsay-memorial-postcard-collection,4
ethelwyn-doolittle-memorabilia-hartwick-college,4
families-upstate-new-york,4
family-bible-records-schoharie-county-ny,4
Farmingdale-State-College-Thomas-D-Greenley-Library,4
field_alpha_sort/2,4
field_alpha_sort/A?page=2,4
field_alpha_sort/C?page=19,4
field_alpha_sort/E?page=1,4
field_alpha_sort/E?page=5,4
field_alpha_sort/E?search_api_views_fulltext=east+rockaway,4
field_alpha_sort/G?page=10,4
field_alpha_sort/G?page=11,4
field_alpha_sort/H?page=1,4
field_alpha_sort/H?page=2,4
field_alpha_sort/H?page=5,4
field_alpha_sort/H?page=9,4
field_alpha_sort/J,4
field_alpha_sort/J?page=2,4
field_alpha_sort/M?page=7,4
field_alpha_sort/O?page=2,4
field_alpha_sort/P?page=11,4
field_alpha_sort/P?page=9,4
field_alpha_sort/R?page=1,4
field_alpha_sort/S?page=6,4
field_alpha_sort/S?search_api_views_fulltext=st+lawrence,4
field_alpha_sort/T?page=3,4
field_alpha_sort/U?page=1,4
field_alpha_sort/U?page=2,4
field_alpha_sort/U?page=3,4
francis-m-and-henry-h-stone-collection,4
fred-r-wolcott-photographic-collection,4
fred-walster-diary,4
ge-research-lab-photographs,4
general-electric-audio-recordings,4
genesee-community-college-alfred-c-oconnell-library,4
genesee-community-college-history,4
geneva-civil-war-collection,4
glens-falls-feeder-canal,4
gloversville-public-library,4
greenwood-lake-public-library,4
harriet-martin-dey-photograph-collection,4
harry-bruno-collection,4
hartwick-college-stevens-german-library,4
harvey-fite-collection,4
haviland-heidgerd-historical-collection-images-and-documents,4
herschell-carrousel-factory-museum,4
hewlett-collection,4
hicksville-yearbook-collection,4
huntington-war-manuscripts,4
hurricane-sandy-collection,4
hws-vail-photograph-collection,4
hyde-hall,4
jennie-curtis-cannon-collection,4
lake-placid-north-elba-historical-society,4
long-beach-public-library-collection,4
longwood-scrapbooks,4
madden-collection,4
madison-county-atlases,4
maverick-musicians-portraits,4
merrick-veterans-collection,4
miscellaneous-objects,4
mountain-top-library-digital-collection,4
natural-disasters-schenectady-county,4
nazareth-college-photograph-collection,4
nccc-briefs,4
new-woodstock-free-library,4
north-country-community-college-north-country-community-college-libraries,4
nyack-turnpike-maps-and-documents,4
nyh_topic/daily-life,4
nyh_topic/education?page=1,4
nyh_topic/military-war?page=2,4
nyh_topic/military-war?page=4,4
nyh_topic/military-war?page=8,4
nyh_topic/people?page=21,4
oceanside-high-school-yearbooks?fbclid=IwAR3C154CaFnCd9Pl2FU-FKVPp_EWKMfmmoC0K9YEPpkK0z_4zkVn3AqQQGk,4
oceanside-high-school-yearbooks?fbclid=IwAR3xVcjb7QPwHyp8eRwbs_4iPDtcz0p9cqxZQYnRsgDjuYy-KqE3_vpdERY,4
orangetown-historical-museum-archives,4
otsego-lake-historical-collection,4
personal-war-sketches-republic-ward-post-no-191-ellenville-ny,4
phillip-winchester-collection,4
potsdam-1940s,4
privacy/terms/privacy?page=192,4
privacy/terms/privacy/field_alpha_sort/W,4
red-hook-town-board-minutes,4
rhinebeck-images-and-documents,4
robert-courtwright-collection,4
rochester-homeopathic-genesee-hospital-school-nursing-collection,4
rochester-regional-health-rochester-medical-museum-archvies,4
saratoga-national-historical-park-collection,4
sayville-library,4
schaffer-library-postcard-collection,4
schuelke-collection,4
schuylerville-public-library,4
st-josephs-college-callahan-library,4
state-university-new-yorkoneonta-james-m-milne-library,4
suny-erie-community-college-suny-erie,4
suny-geneseo,4
suny-plattsburgh-campus-newsletters,4
time_period/1800,4
time_period/1800?page=1,4
time_period/1960,4
tivoli-collection,4
troy-public-library-postcard-collection,4
ualbany-university-archives,4
ulster-county-community-college-macdonald-dewitt-library,4
union-college-civil-war-era-patriotic-envelopes,4
university-hospital,4
user/terms/user/field_alpha_sort?search_api_views_fulltext=oral history,4
utica-public-library,4
village-voorheesville-historical-records,4
vincent-f-seyfried-postcard-collection,4
volney-town-history-center,4
war-diaries,4
wayne-county-murals,4
william-smith-college-history-collection,4
wkbw-tv-television-news-film-and-video-archives,4
women-fayetteville-collection,4
womens-rights-collection,4
&from=,3
albany-county-historical-association-ten-broeck-mansion,3
albany-law-school-collection,3
ashokan-reservoir-lost-profit-testimonies,3
bard-college-presidents,3
bard-tivoli-history-collection,3
bellmore-historical-association-bellmore-memorial-library&from=,3
brockport-village-glass-plate-negatives,3
bryant-library,3
cairo-public-library-digital-collection,3
calvin-coolidge-paul-smiths,3
capital-district-radio-and-television-broadcasting?fbclid=IwAR0w1SctWpbiyenWEv2LEwC6LVraW6a-4Ph9TFaZNsWtlteJo9z0KIq4mmk,3
capital-district-radio-and-television-broadcasting?fbclid=IwAR33eS6AYNKhMfMCx-3ZwRoqynkQZMg_wk-R1Q2ZXU41ca_qK1SpTRK-pXY,3
carl-schmidt-collection-two-dimensional-drawings,3
center-inquiry-center-inquiry-libraries,3
chautauqua-cattaraugus-library-system,3
chittenango-landing-canal-boat-museum,3
christian-investigator,3
clarkson-family-photographs-collection,3
clinton-community-college-douglas-library,3
collection_type/artistic-works,3
collection_type/scrapbooks,3
collection_type/yearbooks?page=10,3
collection_type/yearbooks/field_alpha_sort/C,3
collection_type/yearbooks/field_alpha_sort/P,3
colonel-elmer-e-ellsworth-collection,3
combination-atlas-map-rockland-county-new-york,3
crouse-hospital-school-nursing-yearbook-collection,3
dunham-family-collection,3
dutchess-community-college-francis-u-and-mary-f-ritz-library,3
ellis-hospital-collection?fbclid=IwAR1qWNB7h6A8y5p5w9F1uEyP2uNmiFo4o10iBa5slw-XfZ40fySOuV8pqFg,3
farrington-photograph-collection,3
field_alpha_sort/1?page=1,3
field_alpha_sort/A?page=3,3
field_alpha_sort/A?page=4,3
field_alpha_sort/A?page=5,3
field_alpha_sort/A?page=6,3
field_alpha_sort/A?page=7,3
field_alpha_sort/A?page=8,3
field_alpha_sort/B/collection_type/yearbooks,3
field_alpha_sort/C/nyh_topic/daily-life,3
field_alpha_sort/E?page=6,3
field_alpha_sort/F?page=5,3
field_alpha_sort/F?page=6,3
field_alpha_sort/G?page=12,3
field_alpha_sort/G?page=8,3
field_alpha_sort/H?page=3,3
field_alpha_sort/H?page=4,3
field_alpha_sort/H?search_api_views_fulltext=huntington,3
field_alpha_sort/I,3
field_alpha_sort/J?page=1,3
field_alpha_sort/L?page=1,3
field_alpha_sort/L?page=2,3
field_alpha_sort/L?page=3,3
field_alpha_sort/L?page=7,3
field_alpha_sort/M?page=10,3
field_alpha_sort/M?search_api_views_fulltext=Chester+D.+Moses,3
field_alpha_sort/N?page=3,3
field_alpha_sort/N?page=5,3
field_alpha_sort/O?page=4,3
field_alpha_sort/O?search_api_views_fulltext=orange+county,3
field_alpha_sort/P?page=10,3
field_alpha_sort/P?page=4,3
field_alpha_sort/Q,3
field_alpha_sort/R?page=2,3
field_alpha_sort/R?page=4,3
field_alpha_sort/R?page=5,3
field_alpha_sort/R?page=6,3
field_alpha_sort/R?page=7,3
field_alpha_sort/R?page=8,3
field_alpha_sort/S?page=15,3
field_alpha_sort/S?page=16,3
field_alpha_sort/T?page=2,3
field_alpha_sort/T?page=5,3
field_alpha_sort/V,3
field_alpha_sort/W?page=7,3
field_alpha_sort/Z,3
fort-orange-collection,3
frankfort-boy-scouts-collection,3
galway-public-library,3
gold-coast-historical-collection,3
goshen-ny-postcards,3
greenwood-lake-public-library-obituary-files,3
herbert-pratt-estate-collection,3
horton-and-morrison-family-collection,3
hudson-fulton-celebration-1909-0,3
hudson-valley-sports-and-athletics,3
hudson-valley-technical-institute-1953-1958,3
hudson-valley-visual-art-collections-consortium,3
jervis-public-library,3
john-mcconihe-collection,3
justus-f-mueller-phd-papers,3
kenneth-r-dorn-regional-history-study-center-david-f-nestle-memorial-collection,3
lantern-slides-palisades-interstate-park-commission,3
league-women-voters-amherst,3
library-association-rockland-county-palisades-free-library,3
long-beach-high-school-yearbooks-1925-1977,3
long-island-library-resources-council,3
maria-college-occupational-therapy-department-assistive-device-collection,3
maybrook-switching-terminal-collection?fbclid=IwAR1bQJyg2RBgUF6hD2dD9LYgyMfs-uFdZfDubCEJ9Gsf8p1pXH4zfr_W2C8,3
mechanicville-district-public-library,3
middleburgh-library,3
mining-collection,3
mmscl-oral-histories,3
montauk-library,3
murder-pamphlet-collection,3
murder-pamphlet-collection-full-text,3
museum-disability-history-–-project-people-inc,3
nccc-commencement-ceremony-programs,3
new-hartford-public-library,3
new-paltz-town-records-digital-collection,3
new-york-chiropractic-historical-people,3
nyh_topic/architecture?search_api_views_fulltext=Albany,3
nyh_topic/business-industry?page=2,3
nyh_topic/business-industry/nyh_topic/people?page=1,3
nyh_topic/business-industry/nyh_topic/people?page=2,3
nyh_topic/education/collection_type/yearbooks,3
nyh_topic/education/collection_type/yearbooks?page=3,3
nyh_topic/geography-maps?page=1,3
nyh_topic/military-war?page=10,3
nyh_topic/military-war?page=11,3
nyh_topic/military-war?page=12,3
nyh_topic/military-war?page=3,3
nyh_topic/military-war?page=5,3
nyh_topic/military-war?page=6,3
nyh_topic/military-war?page=7,3
nyh_topic/military-war?page=9,3
nyh_topic/people/field_alpha_sort/C,3
oneonta-city-directories,3
oneonta-ny-railroad-memorabilia-hartwick-college,3
oral-histories-hudson-river-commercial-fishermen,3
photographs-bob-wyer,3
piermont-ny-history-collection,3
Polster-photographs-lockport-ny,3
privacy/terms/privacy/field_alpha_sort/W?page=2,3
privacy/terms/privacy/field_alpha_sort/W?page=3,3
proceedings-rochester-academy-science,3
quilt-patterns-onondaga-county-1919-1923,3
reher-center-collection,3
richard-linke-collection-adirondacks-re-viewed-photographs,3
richard-t-gilmartin-collection,3
richmond-collection,3
rochester-area-historians-holdings,3
rochester-city-general-hospital-school-nursing-collection,3
rochester-museum-science-center,3
rudolf-steiner-library-anthroposophical-society,3
south-central-regional-library-council,3
sterling-mines-photograph-collection,3
suny-brockport-normalia-collection,3
suny-college-brockport,3
syracuse-free-dispensary,3
time_period/1890,3
time_period/1930,3
time_period/1960?page=31,3
time_period/1970,3
town-henrietta-collection,3
town-volney-scrapbooks,3
union-college-william-hahn-postcard-collection,3
united-states-grand-prix-watkins-glen-collection,3
us-army-52nd-general-hospital-collection,3
van-cura-collection,3
vassar-brothers-medical-center-archives,3
village-freeport-newsletters,3
wantagh-school-collection,3
ward-manor,3
way-we-were-town-saratoga,3
william-thompson-howell-photographs,3
willsborough-town-book,3
wisdom-thinkers-network,3
world-war-i-era-postcard-collection,3
YmFyZC1jb2&from=,3
1st-methodist-protestant-ch-b3,2
1st-methodist-protestant-chb4,2
acha-postcard-collection,2
agnes-elliott-collection,2
agricola-and-paysonian-yearbooks?fbclid=IwAR084b2AIECv7bdH1BKaiOIKYXyWE7ent_kT61OiCd9pwHdFX907uTfOtIM,2
albany-law-school-alumni,2
albany-law-school-architecture-collection,2
alexis-johnson-collection,2
alfred-university-postcard-collection,2
allen-g-tripp-md-papers,2
arendtiana-collection,2
automobile-potsdam,2
baldwinsville-yearbook-collection?fbclid=IwAR2GESEQ4_LXySSVvOTapyE_Q4ZluUT6uV3r11ajDY_PsaXFVuevFG7_BVw,2
bard-college-architecture-past-and-present,2
bard-student-fire-department,2
bellmore-postcards,2
bmNjYy1hbm&from=,2
bradford-h-divine-hunting-camp-slides-collection,2
brentwood-historical-collection,2
buffalo-central-terminal-scrapbook&from=http://www.buffaloresearch.com/pix.html,2
building-franklin-d-roosevelt-presidential-library,2
burnap-collection-english-pottery-and-porcelain,2
caldwell-family-collection,2
canisius-college-course-catalogs,2
canisius-college-student-activities,2
capital-district-radio-and-television-broadcasting?fbclid=IwAR19uBJUQO7iNSppvyxMbPmAeROECkQ_rn4MI7QGtNexbdCtdSBfDut-0KQ,2
capital-district-radio-and-television-broadcasting?fbclid=IwAR1ZK4CNiTozK4SZjlYgz-JGemtEkf1vPxL5aMnrlHT7ldqMUvsERcvR3ZQ,2
center-photography-woodstock-collection,2
charles-sylvester-piersaull-photographs,2
chatham-high-school-commencement-programs,2
chemung-county-atlases,2
chester-historical-society-collection,2
civil-war-letters-and-journal-charles-f-weller,2
clarke-family-business-papers,2
collection_type/correspondence,2
collection_type/oral-histories,2
collection_type/pamphlets,2
collection_type/photographs?search_api_views_fulltext=Railroads,2
collection_type/photographs/time_period/1900,2
collection_type/postcards,2
collection_type/yearbooks/field_alpha_sort/A,2
college-medicine-class-photographs,2
covered-bridges-new-york-state,2
crystal-beach?fbclid=IwAR3MfFb6EiaK8AKMsBqnFKT8n412orF0stbDNRD2Yf4W8kIMoefTYPhun7c,2
darwin-d-martin-photograph-collection?fbclid=IwAR0DUdD29JO0N5yV-Oe7mLeImmRAheugK79oGaJTYCtK_Br6wm1fucqgMoU,2
darwin-d-martin-photograph-collection?fbclid=IwAR0jN9m6po2oqWUCxflejOeYhvk5_nGe8xsXldnx7AGHPZB7ebhcfzB2YP8,2
darwin-d-martin-photograph-collection?fbclid=IwAR1iyPLLU24tkyLrtWGTw_27INlsOpDPzyLh0Yt5UJT5iR1iOL-69zCs3UI,2
darwin-d-martin-photograph-collection?fbclid=IwAR3GlWskIdDpXxM240rtS8RnjxJ8VoddNiic7rFDI_Qg-RYdFwckBnfTsiQ,2
delaware-county-historical-association-sherwood-collection,2
dewitt-community-library-history-collection,2
directories-network-religious-communities-nrc-and-predecessor-organizations,2
dongan-charter-parade-1936-albany-new-york,2
donnan-farm-galway-ny,2
dr-daniel-roberts-collection,2
dr-david-sherwood-kellogg-journals-and-archaeological-and-historical-materials,2
drama-and-dance-department-collection,2
dyouville-college-montante-family-library,2
earlville-cemetery-collection,2
early-education-hudson-valley,2
ellis-hospital-collection?fbclid=IwAR01kCKJkwWp58YVepotP0Sxe4I_gTTteRnOy6C8Qz4uqh6rKZ2miHdnvM0,2
ellis-hospital-collection?fbclid=IwAR0IB81r9fju1yVN4I6v12CG_qy5KQFLtx_8L_-fFfyQVsGA2sT0XnefTCw,2
ellis-hospital-collection?fbclid=IwAR0U-YDWPhx5xS86KItmliDK3QvvbXIpZwQB5fSR3bkpznPSXDibCA_0ulo,2
ellis-hospital-collection?fbclid=IwAR2F_5OzS3v9PJrHb8NEm0O6SmlH24pnAybtravcZkhXMNWuxWGA5HlQPxU,2
ellis-hospital-collection?fbclid=IwAR2GeyhGuAABl5u0wOhUeo2a7GorITt-YmqwUo0bLWicr2kW5K2Vq8wtoGc,2
ellis-hospital-collection?fbclid=IwAR3iyi8twbpEtLU-0OP4SBWoFpD9d_M4bmqGIksnppT8EnS-sxnGw_Oha08,2
erie-canal,2
field_alpha_sort/A?page=9,2
field_alpha_sort/B?search_api_views_fulltext=Carman,2
field_alpha_sort/B?search_api_views_fulltext=civil+war,2
field_alpha_sort/B?search_api_views_fulltext=Hicks+Neck,2
field_alpha_sort/B?search_api_views_fulltext=newspapers,2
field_alpha_sort/B?search_api_views_fulltext=saratoga,2
field_alpha_sort/B/nyh_topic/education,2
field_alpha_sort/C/nyh_topic/military-war,2
field_alpha_sort/C/nyh_topic/military-war?page=1,2
field_alpha_sort/D?search_api_views_fulltext=Derby+Cottage,2
field_alpha_sort/D?search_api_views_fulltext=Saranac+Inn,2
field_alpha_sort/D?search_api_views_fulltext=Saranac+Lake+Inn,2
field_alpha_sort/E?search_api_views_fulltext=historic+photos+of+east+rovkaway,2
field_alpha_sort/F?page=2,2
field_alpha_sort/F?page=4,2
field_alpha_sort/G?page=4,2
field_alpha_sort/G?page=5,2
field_alpha_sort/G?page=6,2
field_alpha_sort/G?page=9,2
field_alpha_sort/H?page=11,2
field_alpha_sort/H?page=12,2
field_alpha_sort/H?page=15,2
field_alpha_sort/H?page=6,2
field_alpha_sort/H?search_api_views_fulltext=Hempstead+Harbour+Club,2
field_alpha_sort/H?search_api_views_fulltext=holland,2
field_alpha_sort/J?page=3,2
field_alpha_sort/J?page=6,2
field_alpha_sort/L?page=8,2
field_alpha_sort/L/nyh_topic/transportation/nyh_topic/recreation-sports,2
field_alpha_sort/M?page=11,2
field_alpha_sort/M?page=14,2
field_alpha_sort/M?search_api_views_fulltext=MASTIC&=Go,2
field_alpha_sort/M?search_api_views_fulltext=Stedman+&+Moses=,2
field_alpha_sort/N?page=11,2
field_alpha_sort/N?page=12,2
field_alpha_sort/N?page=7,2
field_alpha_sort/N?search_api_views_fulltext=new+paltz,2
field_alpha_sort/N?search_api_views_fulltext=newspapers,2
field_alpha_sort/O?search_api_views_fulltext=oneontan,2
field_alpha_sort/P?page=5,2
field_alpha_sort/P?page=6,2
field_alpha_sort/R?page=3,2
field_alpha_sort/R?page=9,2
field_alpha_sort/S?search_api_views_fulltext=church,2
field_alpha_sort/S?search_api_views_fulltext=Pomona,2
field_alpha_sort/S?search_api_views_fulltext=saint+lawrence,2
field_alpha_sort/S?search_api_views_fulltext=Saratoga+,2
field_alpha_sort/S?search_api_views_fulltext=Spring+Valley,2
field_alpha_sort/S?search_api_views_fulltext=St.+Ann's,2
field_alpha_sort/S?search_api_views_fulltext=staatsburg+library,2
field_alpha_sort/S/collection_type/yearbooks,2
field_alpha_sort/S/nyh_topic/education,2
field_alpha_sort/S/nyh_topic/education?page=3,2
field_alpha_sort/T?page=1,2
field_alpha_sort/W?page=10,2
field_alpha_sort/W?page=8,2
finger-lakes-community-college,2
floral-fete-collection,2
franklin-county-historical-and-museum-society,2
franklin-d-roosevelts-family-history-hudson-valley,2
freeport-memorial-library-board-minutes,2
fulton-montgomery-community-college,2
geneva-james-g-vail-collection,2
george-nathan-newman-collection-photographs-vanishing-buffalo&from=http://www.buffaloresearch.com/pix.html,2
glen-letters-collection,2
gold-coast-historic-photographs,2
gold-coast-historical-documents,2
greenwich-free-library,2
greenwood-lake-public-library-scrapbooks,2
hamilton-public-library,2
hardy-family-photographs,2
hermon-dekalb-central-school-yearbooks-collection?fbclid=IwAR3JDQQcTqcYJMpG0N881QU2hOaCwhlK3X5wDGIGKvlhRMcQB9CY7tOc4Vs,2
highland-hospital-1889-1940,2
historic-bayport-snapshots-time,2
historic-huguenot-street-&from=,2
history-black-community-syracuse?fbclid=IwAR2aBvxVjy9sORAQcjaNpmpG25pnjkZcFVnzicqgxGwwn2jWo-aAj0n4Fgk,2
history-crandall-public-library,2
history-lakewood&from=http://m.facebook.com/,2
history-moffat-library,2
hofstra-estate-collection,2
horne-collection,2
hudson-8000-years-native-american-history-and-culture,2
hudson-valley-community-college-1959-present,2
huntington-postcard-collection,2
images-early-vassar,2
ingraham-p-smith-collection,2
irvington-ny-history-collection,2
ithaca-tax-assessment-photographs?fbclid=IwAR1T_7YcuGsWP31i1AFHy0v8QDyJxpKQ-U_Jdak8p-v6NgrLL1jodILBDfk,2
james-b-preston-md-collection,2
john-champney-photograph-collection,2
joseph-h-treyz-collection-civil-war-patriotic-envelopes,2
laura-abigail-gosline-scrapbook,2
leo-h-bock-lynbrook-photo-collection,2
library-association-rockland-county-piermont-public-library,2
library-history-collection,2
little-falls-camera-club-collection,2
locust-grove-estate,2
long-island-postcard-collection,2
lucy-maynard-salmon-and-adelaide-underhill-collection,2
lumber-camp-mission-slide-collection,2
maria-college-glee-club-collection,2
maria-college-promarian-newsletter,2
massena-central-school-yearbooks-collection?fbclid=IwAR3fYRqzjG3yHYahLBGLbqr_MOURau9TLM71J5QxZ8AOL23oEe-XOcKISRw,2
maybrook-switching-terminal-collection?fbclid=IwAR2BvEspb1tjC7HKAWgKrFq6NBd_UPLZYQnNnpyiGoV-qcOxTaF9bnw3Lb8,2
mcbride-street-campus,2
merrick-historical-postcards,2
milton-price-and-tomlin-art-co-postcard-collection,2
nancy-edwards-collection,2
naples-library,2
naples-public-library-postcard-collection,2
nassau-fair,2
nathan-s-kline-institute-history-collection,2
newark-area-history-and-views,2
north-country-underground-railroad-historical-association,2
nyack-library-oral-history-collection,2
nyh_topic/agriculture/nyh_topic/community-events,2
nyh_topic/agriculture/nyh_topic/work-labor,2
nyh_topic/architecture,2
nyh_topic/architecture?search_api_views_fulltext=Albany&page=1,2
nyh_topic/architecture/nyh_topic/community-events?search_api_views_fulltext=Albany,2
nyh_topic/business-industry?page=3,2
nyh_topic/business-industry?page=4,2
nyh_topic/business-industry?page=5,2
nyh_topic/business-industry/nyh_topic/people,2
nyh_topic/daily-life?page=20,2
nyh_topic/daily-life?page=9,2
nyh_topic/education?search_api_views_fulltext=Normal,2
nyh_topic/education?search_api_views_fulltext=yearbook,2
nyh_topic/education?search_api_views_fulltext=yearbook&page=1,2
nyh_topic/education?search_api_views_fulltext=yearbook&page=2,2
nyh_topic/education?search_api_views_fulltext=yearbook&page=3,2
nyh_topic/education?search_api_views_fulltext=yearbook&page=4,2
nyh_topic/education?search_api_views_fulltext=yearbook&page=5,2
nyh_topic/education?search_api_views_fulltext=yearbook&page=6,2
nyh_topic/education?search_api_views_fulltext=yearbook&page=7,2
nyh_topic/education/collection_type/yearbooks?page=4,2
nyh_topic/education/collection_type/yearbooks?page=5,2
nyh_topic/ethnic-groups,2
nyh_topic/geography-maps?page=2,2
nyh_topic/geography-maps?page=3,2
nyh_topic/geography-maps?page=4,2
nyh_topic/geography-maps?page=5,2
nyh_topic/geography-maps?page=6,2
"nyh_topic/geography-maps?search_api_views_fulltext=Map+of+Orleans+County,+New+York+from+actual+surveys",2
nyh_topic/government-law-politics,2
nyh_topic/military-war?page=13,2
nyh_topic/military-war?page=16,2
nyh_topic/military-war?page=17,2
nyh_topic/military-war?search_api_views_fulltext=1812,2
nyh_topic/military-war/nyh_topic/transportation,2
nyh_topic/military-war/time_period/1860,2
nyh_topic/people?page=1,2
nyh_topic/people?page=12,2
nyh_topic/people?page=18,2
nyh_topic/people?search_api_views_fulltext=yearbooks,2
nyh_topic/people/collection_type/yearbooks,2
nyh_topic/people/collection_type/yearbooks?search_api_views_fulltext=,2
nyh_topic/people/field_alpha_sort/C?search_api_views_fulltext=&page=3,2
nyh_topic/people/field_alpha_sort/C?search_api_views_fulltext=&page=4,2
nyh_topic/philosophy-religion,2
nyh_topic/transportation?page=12,2
nyh_topic/transportation?page=13,2
nyh_topic/transportation?search_api_views_fulltext=albany,2
nyh_topic/transportation?search_api_views_fulltext=car&page=1,2
nyh_topic/transportation?search_api_views_fulltext=car&page=2,2
nyh_topic/work-labor?search_api_views_fulltext=broome+county+ny,2
nyh_topic/work-labor?search_api_views_fulltext=upstate+ny,2
nyh_topic/work-labor/nyh_topic/community-events,2
obrien-building-photo-collection,2
onondaga-county-public-library-mundy-branch-library,2
peter-aaron-collection,2
plain-talk,2
political-study-club-ithaca-scrapbooks,2
portraits-hope-collection,2
postcards-syracuse-and-central-new-york,2
putnam-county-ny-history-collections?fbclid=IwAR2b6NI-VQFX-05Whfr8QGkLYec59pCRxHa6lP2XZyQbCc9B1bPPjW5uGE8,2
putnam-county-ny-history-collections?fbclid=IwAR32S_Z8ZFa9tSz9t5OI_mLj4EQyjZ8bF7BNXYpjr1eZPOgIk8InOa84Hv0,2
putnam-county-ny-history-collections?fbclid=IwAR3BijqhoWksNG-3i6hYQYRk6B-zmu-m86Nrp02CNet2MXKQNCA2lUl2C5I,2
refugees-starting-over-collection,2
richard-h-handley-collection,2
rit-libraries-cary-graphic-arts-collection,2
rochester-art-club,2
rochester-civic-garden-center-bulletins-1945-2007,2
russell-postcards,2
ruth-n-holroyd,2
samuel-f-b-morse-collection,2
sand-pumpings?fbclid=IwAR1x3ecnp-YBegH9bHuSJ1Dsp1eP26cOvyCeuoHAtbu8qSGYN9JTlTgYbYo,2
schenectady-county-community-college,2
siciliano-restaurant-world-war-ii-veterans-collection,2
st-john-fisher-college?loclr=blogser,2
st-josephs-college-archives,2
st-lawrence-lewis-board-educational-services?fbclid=IwAR01TSICJKFlsKY8rslAac3gsVolJmkeuZeY8aCKUw_UEAXIfH8x2Xe33Yo,2
st-lawrence-lewis-board-educational-services?fbclid=IwAR3tqErHi5gZ7pXTSraL7IJMADlpvyoHzLQcAXnDwLIJ2jTN0NnG5IbQCuc,2
state-university-new-york-potsdam-college-libraries,2
stone-ridge-library-oral-histories,2
su-college-law-historical-retrospective,2
suckley-family-world-war-i-collection,2
suffrage-documents-new-york-state-federation-women’s-clubs,2
suny-brockport-stylus-collection,2
suny-buffalo-state-butler-library,2
terms/privacy/terms/field_alpha_sort/M?page=6,2
terms/terms/user/privacy?page=163,2
time_period/1600,2
time_period/1680,2
time_period/1780,2
time_period/1780?page=2,2
time_period/1850,2
time_period/1850?page=1,2
time_period/1850?page=2,2
time_period/1850?page=3,2
time_period/1850?page=4,2
time_period/1870,2
time_period/1880,2
time_period/1890?search_api_views_fulltext=Roswell+P.+Flower,2
time_period/1920,2
time_period/1940?page=1,2
time_period/1940?page=2,2
time_period/1940?page=3,2
time_period/1940?page=4,2
time_period/1940?page=5,2
time_period/1940?page=6,2
time_period/1960?search_api_views_fulltext=Mountain+Echo+year+books+1960,2
time_period/2000,2
time_period/2000?page=3,2
time_period/2000?page=4,2
time_period/cold-war-1945-1989,2
tool-collection,2
traditional-arts-upstate-new-york,2
user/terms/user/field_alpha_sort,2
victor-hammer-collection,2
washingtonville-historic-photograph-collection,2
watervliet-businesses,2
watson-family-photographs,2
webb-institute-livingston-library,2
western-new-york-library-resources-council,2
wpa-fine-arts-projects-rochester,2
wrkl-news-reels-1979-1985,2
yellow-fever-collection,2
19th-century-monographs-history-wny&from=,1
abram-lincoln-letter-collection,1
adirondack-scenic-photograph-collection,1
aGlzdG9yaW&from=,1
agricola-and-paysonian-yearbooks?fbclid=IwAR0o6j3a8bKc7Be-8eSOhbnzOIrW3JaqnTykyyf8ZOxe-9bnbK_5d_kLxUI,1
agricola-and-paysonian-yearbooks?fbclid=IwAR0TfUaH1sGCcXNiowcV2Ykr3rLKKxVCIBQthRxa5k0ckpyfWjWK2GZUkVc,1
agricola-and-paysonian-yearbooks?fbclid=IwAR1qYDWTgMbFJoTMSy10BZcfwRuzYIEywfpq_lQGMJy5YUJ6C55S96D8noc,1
